Metadata: {"arch":"arm64","console_log":"console.log","dist_size":310853568,"engine":"js2py","repository":"https://github.com/PiotrDabkowski/Js2Py.git","revision":"2e017b86e2f18a6c8a842293b1687f2ce7baa12e","revision_date":"2022-11-06"}
compat-table/es6/let.shadow.js: OK
compat-table/es6/let.strict.basic.js: OK
compat-table/es6/let.strict.block-scoped.js: failed
compat-table/es6/let.strict.for-in-shadow.js: OK
compat-table/es6/let.strict.for-iteration.js: failed
compat-table/es6/let.strict.for-loop.js: failed
compat-table/es6/let.strict.no-statement.js: OK
compat-table/es6/let.strict.shadow.js: OK
compat-table/es6/let.strict.tdz.js: failed
compat-table/es6/let.tdz.js: failed
compat-table/es6/literals.binary.Number.js: failed
compat-table/es6/literals.binary.js: OK
compat-table/es6/literals.object.computed-accessors.js: NotImplementedError: Shorthand and Computed properties not implemented!
compat-table/es6/literals.object.computed-properties.js: NotImplementedError: Shorthand and Computed properties not implemented!
compat-table/es6/literals.object.computed-shorthand-methods.js: NotImplementedError: Shorthand and Computed properties not implemented!
compat-table/es6/literals.object.shorthand-methods.js: OK
compat-table/es6/literals.object.shorthand-properties.js: NotImplementedError: Shorthand and Computed properties not implemented!
compat-table/es6/literals.object.string-keyed-shorthand-methods.js: OK
compat-table/es6/literals.octal.Number.js: failed
compat-table/es6/literals.octal.js: OK
compat-table/es6/misc.Invalid-Date.js: failed
compat-table/es6/misc.Object.freeze.primitives.js: TypeError: Object.freeze called on non-object
compat-table/es6/misc.Object.getOwnPropertyDescriptor.primitives.js: TypeError: Object.getOwnPropertyDescriptor called on non-object
compat-table/es6/misc.Object.getOwnPropertyNames.primitives.js: TypeError: Object.getOwnPropertyDescriptor called on non-object
compat-table/es6/misc.Object.getPrototypeOf.primitives.js: TypeError: Object.getPrototypeOf called on non-object
compat-table/es6/misc.Object.isExtensible.primitives.js: TypeError: Object.isExtensible called on non-object
compat-table/es6/misc.Object.isFrozen.primitives.js: TypeError: Object.isFrozen called on non-object
compat-table/es6/misc.Object.isSealed.primitives.js: TypeError: Object.isSealed called on non-object
compat-table/es6/misc.Object.keys.primitives.js: TypeError: Object.keys called on non-object
compat-table/es6/misc.Object.preventExtensions.primitives.js: TypeError: Object.preventExtensions on non-object
compat-table/es6/misc.Object.seal.primitives.js: TypeError: Object.seal called on non-object
compat-table/es6/misc.Proxy.defineProperty.SetIntegrityLevel.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.defineProperty.Set.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.deleteProperty.Array.copyWithin.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.deleteProperty.Array.pop.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.deleteProperty.Array.reverse.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.deleteProperty.Array.shift.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.deleteProperty.Array.splice.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.deleteProperty.Array.unshift.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.getOwnPropertyDescriptor.Function.bind.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.getOwnPropertyDescriptor.Object.assign.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.getOwnPropertyDescriptor.Object.hasOwnProperty.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.getOwnPropertyDescriptor.Set.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Array.concat.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Array.from.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Array.iteration.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Array.pop.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Array.reverse.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Array.shift.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Array.splice.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Array.toString.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.ClassDefinitionEvaluation.js: SyntaxError: Line 13: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/misc.Proxy.get.CreateDynamicFunction.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.CreateListFromArrayLike.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Date.toJSON.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Error.toString.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Function.bind.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.HasBinding.js: NotImplementedError: With statement not implemented!
compat-table/es6/misc.Proxy.get.IteratorComplete.js: SyntaxError: Line 22: Unexpected identifier
compat-table/es6/misc.Proxy.get.JSON.stringify.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Object.assign.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Object.defineProperties.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.Promise.resolve.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.RegExp-constructor.js: ReferenceError: Symbol is not defined
compat-table/es6/misc.Proxy.get.RegExp.Symbol.match.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.RegExp.Symbol.replace.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.RegExp.Symbol.search.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.RegExp.Symbol.split.js: ReferenceError: Symbol is not defined
compat-table/es6/misc.Proxy.get.RegExp.flags.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.RegExp.test.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.RegExp.toString.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.String.match.js: ReferenceError: Symbol is not defined
compat-table/es6/misc.Proxy.get.String.raw.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.String.replace.js: ReferenceError: Symbol is not defined
compat-table/es6/misc.Proxy.get.String.search.js: ReferenceError: Symbol is not defined
compat-table/es6/misc.Proxy.get.String.split.js: ReferenceError: Symbol is not defined
compat-table/es6/misc.Proxy.get.ToPrimitive.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.ToPropertyDescriptor.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.get.instanceof.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.ownKeys.SerializeJSONObject.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.ownKeys.SetIntegrityLevel.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.ownKeys.TestIntegrityLevel.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.copyWithin.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.fill.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.from.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.of.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.pop.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.push.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.reverse.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.shift.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.splice.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Array.unshift.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.Proxy.set.Object.assign.js: ReferenceError: Proxy is not defined
compat-table/es6/misc.RegExp-alter-flags.js: TypeError: Cannot supply flags when constructing one RegExp from another
compat-table/es6/misc.RegExp-prototype-toString-generic.js: failed
compat-table/es6/misc.accessors-no-constructor.js: failed
compat-table/es6/misc.bound-function-prototype.arrow.js: SyntaxError: Line 10: ArrowFunction is not supported by ECMA 5.1.
compat-table/es6/misc.bound-function-prototype.class.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/misc.bound-function-prototype.function.js: failed
compat-table/es6/misc.bound-function-prototype.generator.js: SyntaxError: Line 10: Unexpected token *
compat-table/es6/misc.bound-function-prototype.subclass.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/misc.do-while-no-semicolon.js: OK
compat-table/es6/misc.duplicate-properties-strict.js: failed
compat-table/es6/misc.for-in-no-assignment-strict.js: failed
compat-table/es6/misc.function-length-configurable.js: failed
compat-table/es6/misc.identifier-syntax.no-escaped-reserved.js: OK
compat-table/es6/misc.identifier-syntax.var-1.js: failed
compat-table/es6/misc.identifier-syntax.var-2.js: OK
compat-table/es6/misc.property-order.JSON.parse.js: failed
compat-table/es6/misc.property-order.JSON.stringify.js: failed
compat-table/es6/misc.property-order.Object.assign.js: TypeError: 'undefined' is not a function (tried calling property 'assign' of 'Function')
compat-table/es6/misc.property-order.Object.getOwnPropertyNames.js: TypeError: 'undefined' is not a function
compat-table/es6/misc.property-order.Object.keys.js: failed
compat-table/es6/misc.property-order.Reflect.ownKeys.string.js: ReferenceError: Reflect is not defined
compat-table/es6/misc.property-order.Reflect.ownKeys.symbol.js: ReferenceError: Symbol is not defined
compat-table/es6/misc.prototypes-not-instances.js: failed
compat-table/es6/new-target.assignment-error.js: SyntaxError: Line 12: Unexpected token .
compat-table/es6/new-target.constructor.js: SyntaxError: Line 12: Unexpected token .
compat-table/es6/regex.flags.u.case-folding.js: OK
compat-table/es6/regex.flags.u.codepoint.js: TypeError: Undefined and null dont have properties (tried getting property '0')
compat-table/es6/regex.flags.u.js: failed
compat-table/es6/regex.flags.u.non-bmp.js: failed
compat-table/es6/regex.flags.y.js: SyntaxError: Invalid flags supplied to RegExp constructor "y"
compat-table/es6/regex.flags.y.lastIndex.js: SyntaxError: Invalid flags supplied to RegExp constructor "y"
compat-table/es6/rest-params.arguments.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/rest-params.basic.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/rest-params.length.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/rest-params.new-function.js: SyntaxError: Line 1: Unexpected token .
compat-table/es6/rest-params.no-setter.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/spread.array-call.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/spread.array-literal.js: SyntaxError: KeyError: b"'\x88\xb2I\xd4O\x8b\xde}\x81\xed\x9b/+\x01\xa8"; Line 10: Unexpected token .
compat-table/es6/spread.astral-call.js: SyntaxError: KeyError: b"\x0b\xfc\x02\xf3>b\x8b\xb4\xa3z\x9bU\xcbb)'"; Line 10: Unexpected token .
compat-table/es6/spread.astral-literal.js: SyntaxError: KeyError: b"\xcd\xee\xca\n_6FF\xec'\xb3\x84\xaa\x9a\x95\x91"; Line 10: Unexpected token .
compat-table/es6/spread.generator-call.js: SyntaxError: Line 10: Unexpected token *
compat-table/es6/spread.generator-literal.js: SyntaxError: Line 10: Unexpected token *
compat-table/es6/spread.iterable-call.js: SyntaxError: Line 35: Unexpected token .
compat-table/es6/spread.iterable-instance-call.js: SyntaxError: Line 35: Unexpected token .
compat-table/es6/spread.iterable-instance-literal.js: SyntaxError: Line 35: Unexpected token .
compat-table/es6/spread.iterable-literal.js: SyntaxError: Line 35: Unexpected token .
compat-table/es6/spread.non-iterable-error.js: SyntaxError: Line 11: Unexpected token .
compat-table/es6/spread.sparse-call.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/spread.sparse-literal.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/spread.string-call.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/spread.string-literal.js: SyntaxError: Line 10: Unexpected token .
compat-table/es6/subclassing.Array.concat.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.filter.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.from.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.isArray.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.length-access.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.length-set.js: SyntaxError: KeyError: b"G~U\x1dp\xfa\xaf0\x18\xc4\x9f'\t~G\x87"; Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.map.js: SyntaxError: KeyError: b"M\x1f5g\x8cW\xf0\x92\xab\x1c'/\x89\xd9\xb7\xad"; Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.of.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.prototype-chain.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.slice.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Array.splice.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Function.call.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Function.new.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Function.prototype-chain.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Function.prototype.apply.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Function.prototype.bind.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Function.prototype.call.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Promise.all.js: SyntaxError: Line 44: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Promise.js: SyntaxError: Line 44: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Promise.prototype-chain.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.Promise.race.js: SyntaxError: Line 44: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.RegExp.exec.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.RegExp.js: SyntaxError: KeyError: b"\x8b<\xffW'~WR\x86|\xe3\xc5_\xdc\xcb\xa8"; Line 11: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.RegExp.prototype-chain.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.RegExp.test.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.misc.Boolean.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.misc.Error.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.misc.Map.js: SyntaxError: KeyError: b"a\xdc$C\x94\x13\xcd@PD'e\x89\xdb\x88\xa1"; Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.misc.Number.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.misc.Set.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/subclassing.misc.String.js: SyntaxError: Line 9: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/super.correct-constructor.js: SyntaxError: Line 12: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/super.expression.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/super.method-calls.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/super.new-target-binding.js: SyntaxError: Line 11: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/super.property-access.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/super.statement.js: SyntaxError: Line 11: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/super.static-binding.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/super.this-binding.js: SyntaxError: Line 10: ClassDeclaration is not supported by ECMA 5.1.
compat-table/es6/tail-calls.direct.js: RangeError: RecursionError('maximum recursion depth exceeded while calling a Python object')
compat-table/es6/tail-calls.mutual.js: RangeError: RecursionError('maximum recursion depth exceeded while calling a Python object')
compat-table/es6/template.basic.js: SyntaxError: Line 12: TemplateElement is not supported by ECMA 5.1.
compat-table/es6/template.caching.js: SyntaxError: KeyError: b"\x92e\x14\x00\xfa89\x12\xe6\xa4J]!R'E"; Line 17: TemplateElement is not supported by ECMA 5.1.
compat-table/es6/template.escape-sequences.js: SyntaxError: Line 13: Octal literals are not allowed in template strings.
compat-table/es6/template.frozen-array.js: SyntaxError: Line 12: TemplateElement is not supported by ECMA 5.1.
compat-table/es6/template.line-break.js: SyntaxError: Line 3: TemplateElement is not supported by ECMA 5.1.
compat-table/es6/template.permanent-caching.js: SyntaxError: Line 14: TemplateElement is not supported by ECMA 5.1.
compat-table/es6/template.tagged.js: SyntaxError: Line 21: TemplateElement is not supported by ECMA 5.1.
compat-table/es6/template.toString.js: SyntaxError: Line 14: TemplateElement is not supported by ECMA 5.1.
compat-table/es6/typed-arrays.ArrayBuffer.Symbol.species.js: ReferenceError: Symbol is not defined
compat-table/es6/typed-arrays.DataView.Float32.js: ReferenceError: DataView is not defined
compat-table/es6/typed-arrays.DataView.Float64.js: ReferenceError: DataView is not defined
compat-table/es6/typed-arrays.DataView.Int8.js: ReferenceError: DataView is not defined
compat-table/es6/typed-arrays.DataView.Int16.js: ReferenceError: DataView is not defined
compat-table/es6/typed-arrays.DataView.Int32.js: ReferenceError: DataView is not defined
compat-table/es6/typed-arrays.DataView.Uint8.js: ReferenceError: DataView is not defined
compat-table/es6/typed-arrays.DataView.Uint16.js: ReferenceError: DataView is not defined
compat-table/es6/typed-arrays.DataView.Uint32.js: ReferenceError: DataView is not defined
compat-table/es6/typed-arrays.Float32Array.js: failed
compat-table/es6/typed-arrays.Float64Array.js: failed
compat-table/es6/typed-arrays.Int8Array.js: OverflowError: Python integer 128 out of bounds for int8
compat-table/es6/typed-arrays.Int16Array.js: OverflowError: Python integer 32768 out of bounds for int16
compat-table/es6/typed-arrays.Int32Array.js: OverflowError: Python integer 2147483648 out of bounds for int32
compat-table/es6/typed-arrays.Symbol.species.js: ReferenceError: Symbol is not defined
compat-table/es6/typed-arrays.Uint8Array.js: OverflowError: Python integer 256 out of bounds for uint8
compat-table/es6/typed-arrays.Uint8ClampedArray.js: OK
compat-table/es6/typed-arrays.Uint16Array.js: OverflowError: Python integer 65536 out of bounds for uint16
compat-table/es6/typed-arrays.Uint32Array.js: OverflowError: Python integer 4294967296 out of bounds for uint16
compat-table/es6/typed-arrays.constructor-iterables.js: failed
compat-table/es6/typed-arrays.constructor-requires-new.js: failed
compat-table/es6/typed-arrays.correct-prototype-chains.js: failed
compat-table/es6/typed-arrays.from.js: failed
compat-table/es6/typed-arrays.of.js: failed
compat-table/es6/typed-arrays.prototype.Symbol.iterator.js: ReferenceError: Symbol is not defined
compat-table/es6/typed-arrays.prototype.copyWithin.js: failed
compat-table/es6/typed-arrays.prototype.entries.js: failed
compat-table/es6/typed-arrays.prototype.every.js: OK
compat-table/es6/typed-arrays.prototype.fill.js: failed
compat-table/es6/typed-arrays.prototype.filter.js: OK
compat-table/es6/typed-arrays.prototype.findIndex.js: failed
compat-table/es6/typed-arrays.prototype.find.js: failed
compat-table/es6/typed-arrays.prototype.forEach.js: OK
compat-table/es6/typed-arrays.prototype.indexOf.js: OK
compat-table/es6/typed-arrays.prototype.join.js: OK
compat-table/es6/typed-arrays.prototype.keys.js: failed
compat-table/es6/typed-arrays.prototype.lastIndexOf.js: OK
compat-table/es6/typed-arrays.prototype.map.js: OK
compat-table/es6/typed-arrays.prototype.reduceRight.js: OK
compat-table/es6/typed-arrays.prototype.reduce.js: OK
compat-table/es6/typed-arrays.prototype.reverse.js: OK
compat-table/es6/typed-arrays.prototype.slice.js: OK
compat-table/es6/typed-arrays.prototype.some.js: OK
compat-table/es6/typed-arrays.prototype.sort.js: OK
compat-table/es6/typed-arrays.prototype.subarray.js: failed
compat-table/es6/typed-arrays.prototype.values.js: failed
compat-table/es6/unicode-escapes.identifier.js: SyntaxError: Line 9: Unexpected token ILLEGAL
compat-table/es6/unicode-escapes.property-access.js: SyntaxError: Line 10: Unexpected token ILLEGAL
compat-table/es6/unicode-escapes.property-key.js: SyntaxError: KeyError: b"IT \x97T\xd3\xa13\xdd\x05R\x9f'\xbef\x1d"; Line 9: Unexpected token ILLEGAL
compat-table/es6/unicode-escapes.string.js: OK
compat-table/es6/well-known.hasInstance.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.isConcatSpreadable.non-spreadable.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.isConcatSpreadable.poisoned-getter.js: failed
compat-table/es6/well-known.iterator.arguments.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.iterator.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.match.RegExp-constructor.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.match.String.endsWith.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.match.String.includes.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.match.String.startsWith.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.match.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.replace.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.search.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.species.Array.concat.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.species.Array.filter.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.species.Array.map.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.species.Array.slice.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.species.Array.splice.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.species.Promise.then.js: ReferenceError: Promise is not defined
compat-table/es6/well-known.species.RegExp.split.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.species.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.split.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.toPrimitive.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.toStringTag.existing-builtins.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.toStringTag.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.toStringTag.misc-builtins.js: ReferenceError: Symbol is not defined
compat-table/es6/well-known.toStringTag.new-builtins.js: SyntaxError: Line 23: Unexpected token *
compat-table/es6/well-known.unscopables.js: NotImplementedError: With statement not implemented!
compat-table/es2016/Array.prototype.includes.generic.js: TypeError: Undefined and null dont have properties (tried getting property 'call')
compat-table/es2016/Array.prototype.includes.js: TypeError: 'undefined' is not a function (tried calling property 'includes' of 'Array')
compat-table/es2016/Array.prototype.includes.sparse.js: TypeError: 'undefined' is not a function (tried calling property 'includes' of 'Array')
compat-table/es2016/Array.prototype.includes.typed-array.js: TypeError: 'undefined' is not a function (tried calling property 'includes' of 'Int8Array')
compat-table/es2016/exponentiation.assignment.js: SyntaxError: KeyError: b"b\xa9\xeb\xbe*\xb5\x8f\xbf6\xe6\x83\x08'4\xb7>"; Line 10: Unexpected token *=
compat-table/es2016/exponentiation.basic.js: SyntaxError: Line 10: Unexpected token *
compat-table/es2016/exponentiation.unary-negation-error.js: SyntaxError: Line 10: Unexpected token *
compat-table/es2016/misc.Proxy-Array-includes.js: ReferenceError: Proxy is not defined
compat-table/es2016/misc.Proxy-enumerate-removed.js: ReferenceError: Proxy is not defined
compat-table/es2016/misc.generator-no-new.js: SyntaxError: Line 10: Unexpected token *
compat-table/es2016/misc.generator-throw-inner.js: SyntaxError: Line 10: Unexpected token *
compat-table/es2016/misc.nested-rest-destructuring-decl.js: SyntaxError: Line 10: ArrayPattern is not supported by ECMA 5.1.
compat-table/es2016/misc.nested-rest-destructuring-params.js: SyntaxError: Line 9: ArrayPattern is not supported by ECMA 5.1.
compat-table/es2016/misc.strict-fn-non-simple-params-error.js: SyntaxError: Line 9: Unexpected token .
compat-table/es2017/Atomics.add.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.and.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.compareExchange.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.exchange.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.isLockFree.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.load.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.notify.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.or.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.store.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.sub.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.wait.js: ReferenceError: Atomics is not defined
compat-table/es2017/Atomics.xor.js: ReferenceError: Atomics is not defined
compat-table/es2017/Object.entries.js: TypeError: 'undefined' is not a function (tried calling property 'entries' of 'Function')
compat-table/es2017/Object.getOwnPropertyDescriptors.js: TypeError: 'undefined' is not a function (tried calling property 'getOwnPropertyDescriptors' of 'Function')
compat-table/es2017/Object.getOwnPropertyDescriptors.no-undefined.js: ReferenceError: Proxy is not defined
compat-table/es2017/Object.values.js: TypeError: 'undefined' is not a function (tried calling property 'values' of 'Function')
compat-table/es2017/SharedArrayBuffer.Symbol.species.js: ReferenceError: SharedArrayBuffer is not defined
compat-table/es2017/SharedArrayBuffer.js: failed
compat-table/es2017/SharedArrayBuffer.prototype.Symbol.toStringTag.js: ReferenceError: SharedArrayBuffer is not defined
compat-table/es2017/SharedArrayBuffer.prototype.byteLength.js: ReferenceError: SharedArrayBuffer is not defined
compat-table/es2017/SharedArrayBuffer.prototype.slice.js: ReferenceError: SharedArrayBuffer is not defined
compat-table/es2017/String.prototype.padEnd.js: TypeError: 'undefined' is not a function (tried calling property 'padEnd' of 'String')
compat-table/es2017/String.prototype.padStart.js: TypeError: 'undefined' is not a function (tried calling property 'padStart' of 'String')
compat-table/es2017/annex-b.Object.prototype.__defineGetter__.ToObject.js: ReferenceError: __defineGetter__ is not defined
compat-table/es2017/annex-b.Object.prototype.__defineGetter__.js: TypeError: Undefined and null dont have properties (tried getting property 'call')
compat-table/es2017/annex-b.Object.prototype.__defineGetter__.symbols.js: ReferenceError: Symbol is not defined
compat-table/es2017/annex-b.Object.prototype.__defineSetter__.ToObject.js: ReferenceError: __defineSetter__ is not defined
compat-table/es2017/annex-b.Object.prototype.__defineSetter__.js: TypeError: Undefined and null dont have properties (tried getting property 'call')
compat-table/es2017/annex-b.Object.prototype.__defineSetter__.symbols.js: ReferenceError: Symbol is not defined
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.ToObject.js: ReferenceError: __lookupGetter__ is not defined
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.js: TypeError: Undefined and null dont have properties (tried getting property 'call')
compat-table/es2017/annex-b.Object.prototype.__lookupGetter__.prototype-chain.js: TypeError: Undefined and null dont have properties (tried getting property 'call')
